Error ROE ID,Firm ROE ID,Error Code,Error Reason,Error Type,Repair Status,CAT Reporter CRD,CAT Reporter IMID,Submitter ID,Order ID,Order Key Date,Trade ID,Trade Key Date,Fulfillment ID,Fulfillment Key Date,Quote ID,Quote Key Date,Allocation ID,Allocation Key Date,Symbol,Option ID,Event Type,Event Timestamp,Seq No,Side,Price,Quantity,Sender IMID,Receiver IMID,Destination,Routed Order ID,Session,Tape Trade ID,Parent Order ID,Parent Order Key Date,Prior Order ID,Prior Order Key Date,Prior Fulfillment ID,Prior Fill Key Date,Prior Quote ID,Prior Quote Key Date,Prior Allocation ID,Prior Allocation Key Date,Routing Party,Exchange,Reporting Side Executing MPID,Reporting Side Trade ID,Contra Side Executing MPID,Contra Side Trade ID,Market Center ID,Firm Designated ID,Repair Timestamp,Repaired By,Repair Type,Repair Org. ID,Repair Source,Correction Due,File Name
,,,,,,,,,,,,,,,,,,,WTM,,EOA,20240520 151017.462975758,,Se,1774.68,5,VCVW,NYSE,VCW52500269961,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TCBIO,,EOA,20240520 104013.401101504,,Bu,19.5,100,VCVW,NYSE,VCW52500157296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BKKT,,EOA,20240520 144043.965018310,,Sh,14.12,1,VCVW,NYSE,VCW52500259849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BODI,,EOA,20240520 094010.143477726,,Bu,8.71,100,VCVW,NYSE,VCW52500106444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRC,,EOA,20240520 105902.007801333,,Bu,19.4,100,VCVW,NYSE,VCW52500170367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,USB PRH,,EOA,20240520 102542.882111250,,Se,21.14,100,VCVW,NYSE,VCW52500147168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EC,,EOA,20240520 092557.552994804,,Sh,12.42,400,VCVW,NYSE,VCW52500087636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BMEZ,,EOA,20240520 155809.587299414,,Se,15.49,284,VCVW,NYSE,VCW52500298188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WTM,,EOA,20240520 155847.492086544,,Bu,1761.65,15,VCVW,NYSE,VCW52500298986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BIGZ,,EOA,20240520 101806.567836695,,Bu,7.7,200,VCVW,NYSE,VCW52500141557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SOJD,,EOA,20240520 111802.031541303,,Se,21.93,100,VCVW,NYSE,VCW52500181404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CVNA,,EOA,20240520 092949.509185865,,Bu,,50,VCVW,NYSE,VCW52500092792,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CYCCP,,EOA,20240520 134410.531878114,,Se,8.53,24,VCVW,NYSE,VCW52500238070,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ODC,,EOA,20240520 124506.888298022,,Bu,81.04,337,VCVW,NYSE,VCW52500217074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GRBK PRA,,EOA,20240520 151804.246016270,,Bu,22.72,100,VCVW,NYSE,VCW52500272944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DNP,,EOA,20240520 113402.273965975,,Se,8.89,2500,VCVW,NYSE,VCW52500189974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TFC PRO,,EOA,20240520 142500.378825572,,Se,22.59,100,VCVW,NYSE,VCW52500254128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240520 093007.991370613,,Se,1178.7,49,VCVW,NYSE,VCW52500093576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRB,,EOA,20240520 103208.422004255,,Se,23.45,500,VCVW,NYSE,VCW52500151503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CIM PRD,,EOA,20240520 093400.800296646,,Bu,24.67,100,VCVW,NYSE,VCW52500099631,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SCHW PRJ,,EOA,20240520 110634.187061499,,Bu,19.97,100,VCVW,NYSE,VCW52500174911,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,XFLT PRA,,EOA,20240520 094327.135642281,,Se,24.74,200,VCVW,NYSE,VCW52500109835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AXIL,,EOA,20240520 154051.473421553,,Se,9.6,133,VCVW,NYSE,VCW52500284370,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CMS PRC,,EOA,20240520 104428.173704133,,Se,19.06,136,VCVW,NYSE,VCW52500160556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TNP PRF,,EOA,20240520 095422.766233575,,Se,26.54,1909,VCVW,NYSE,VCW52500120750,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UNMA,,EOA,20240520 093239.529016769,,Sh,25.29,200,VCVW,NYSE,VCW52500097806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RDN,,EOA,20240520 140234.195917897,,Bu,30.9,10,VCVW,NYSE,VCW52500245769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MITN,,EOA,20240520 134607.333723698,,Se,25.21,300,VCVW,NYSE,VCW52500239015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MGR,,EOA,20240520 153843.097434755,,Sh,22.95,100,VCVW,NYSE,VCW52500283361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TSM,,EOA,20240520 092956.718029107,,Bu,,202,VCVW,NYSE,VCW52500093118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRY,,EOA,20240520 102643.345450836,,Se,23.91,100,VCVW,NYSE,VCW52500147792,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SCL,,EOA,20240520 143839.616034505,,Bu,87.88,10,VCVW,NYSE,VCW52500259190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NVR,,EOA,20240520 155246.696346355,,Sh,7710,1,VCVW,NYSE,VCW52500292059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BW PRA,,EOA,20240520 104206.927975954,,Se,11.28,200,VCVW,NYSE,VCW52500158945,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TWO PRB,,EOA,20240520 115016.586929854,,Bu,22.85,100,VCVW,NYSE,VCW52500198284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PBI PRB,,EOA,20240520 142541.954603891,,Bu,18.21,100,VCVW,NYSE,VCW52500254357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GRBK PRA,,EOA,20240520 151804.475753259,,Bu,22.73,100,VCVW,NYSE,VCW52500272972,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MKL,,EOA,20240520 103939.056915280,,Sh,1642,5,VCVW,NYSE,VCW52500156816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MKL,,EOA,20240520 093136.723652254,,Bu,1651,10,VCVW,NYSE,VCW52500096328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KEY PRI,,EOA,20240520 093237.085269018,,Sh,23.99,100,VCVW,NYSE,VCW52500097763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ATLCP,,EOA,20240520 132502.495446532,,Bu,21.86,100,VCVW,NYSE,VCW52500230515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DELL,,EOA,20240520 092925.792060901,,Bu,,31,VCVW,NYSE,VCW52500092037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PLAY,,EOA,20240520 104426.095608899,,Bu,52.62,10,VCVW,NYSE,VCW52500160513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BKKT,,EOA,20240520 153730.483428865,,Sh,15.37,1,VCVW,NYSE,VCW52500282736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KREF PRA,,EOA,20240520 102923.221183992,,Bu,18.86,100,VCVW,NYSE,VCW52500149668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RDDT,,EOA,20240520 114454.402549690,,Bu,58.81,200,VCVW,NYSE,VCW52500195507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,VNO PRN,,EOA,20240520 110522.292628105,,Bu,15.38,100,VCVW,NYSE,VCW52500174223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BIGZ,,EOA,20240520 095445.020341086,,Bu,7.69,1000,VCVW,NYSE,VCW52500121176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PTA,,EOA,20240520 100643.975487084,,Sh,19.45,200,VCVW,NYSE,VCW52500132718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CNO PRA,,EOA,20240520 111219.234873874,,Sh,21.94,100,VCVW,NYSE,VCW52500178119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GRBK PRA,,EOA,20240520 151805.313128735,,Bu,22.76,100,VCVW,NYSE,VCW52500273045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ADC PRA,,EOA,20240520 095103.867329537,,Se,17.34,200,VCVW,NYSE,VCW52500117434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GOF,,EOA,20240520 102630.115604003,,Sh,14.5,299,VCVW,NYSE,VCW52500147641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NCLH,,EOA,20240520 092940.579634498,,Bu,,425,VCVW,NYSE,VCW52500092542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MITP,,EOA,20240520 132841.773904737,,Se,24.97,1000,VCVW,NYSE,VCW52500231966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BC PRB,,EOA,20240520 111005.763520824,,Bu,24.13,100,VCVW,NYSE,VCW52500176933,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NLY PRI,,EOA,20240520 092119.996483885,,Se,25.55,500,VCVW,NYSE,VCW52500084851,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EC,,EOA,20240520 092933.512087925,,Se,12.08,500,VCVW,NYSE,VCW52500092293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KLAC,,EOA,20240520 155609.210400671,,Se,771.04,16,VCVW,NYSE,VCW52500295890,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NYCB PRU,,EOA,20240520 154512.516345628,,Se,35.12,221,VCVW,NYSE,VCW52500286573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JPM PRM,,EOA,20240520 112740.272033996,,Se,19,100,VCVW,NYSE,VCW52500186571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MET PRE,,EOA,20240520 111452.808412315,,Bu,23.99,144,VCVW,NYSE,VCW52500179676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ATH PRD,,EOA,20240520 121804.163180634,,Sh,18.95,50,VCVW,NYSE,VCW52500209093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BFLY,,EOA,20240520 092106.902872416,,Bu,0.93,3000,VCVW,NYSE,VCW52500084744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NVR,,EOA,20240520 115408.248935857,,Bu,7728.2,10,VCVW,NYSE,VCW52500200168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AXS PRE,,EOA,20240520 095044.015066814,,Bu,21.27,100,VCVW,NYSE,VCW52500117018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SOJD,,EOA,20240520 095048.800759254,,Bu,21.86,2000,VCVW,NYSE,VCW52500117155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WTM,,EOA,20240520 111448.241602466,,Se,1760.24,5,VCVW,NYSE,VCW52500179639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KFS,,EOA,20240520 155517.012917780,,Sh,8.04,3000,VCVW,NYSE,VCW52500294821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MHD,,EOA,20240520 092542.102143663,,Bu,11.8,2000,VCVW,NYSE,VCW52500087430,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PRE PRJ,,EOA,20240520 105728.090099138,,Bu,19.37,500,VCVW,NYSE,VCW52500169342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JPM PRK,,EOA,20240520 140441.761057910,,Bu,20.17,500,VCVW,NYSE,VCW52500246649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SQFTP,,EOA,20240520 145431.851228587,,Bu,17.46,100,VCVW,NYSE,VCW52500264635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRC,,EOA,20240520 102738.459912409,,Se,19.38,600,VCVW,NYSE,VCW52500148445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MKL,,EOA,20240520 120332.833804300,,Sh,1653.89,10,VCVW,NYSE,VCW52500204085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ZTO,,EOA,20240520 092543.630871540,,Bu,24.25,500,VCVW,NYSE,VCW52500087466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FCRX,,EOA,20240520 141152.624505721,,Bu,24.15,100,VCVW,NYSE,VCW52500249436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DBRG PRJ,,EOA,20240520 131627.942610015,,Bu,23.02,100,VCVW,NYSE,VCW52500227115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SOJD,,EOA,20240520 111748.420933791,,Se,21.98,100,VCVW,NYSE,VCW52500181281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CFG PRE,,EOA,20240520 100606.965892608,,Sh,20.17,200,VCVW,NYSE,VCW52500132141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DYN,,EOA,20240520 093959.968441649,,Se,34.47,50,VCVW,NYSE,VCW52500106277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HBCP,,EOA,20240520 141833.072175886,,Sh,38.22,50,VCVW,NYSE,VCW52500251939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ATH PRE,,EOA,20240520 111658.198248370,,Sh,26.74,100,VCVW,NYSE,VCW52500180790,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GMRE PRA,,EOA,20240520 141050.974476861,,Se,24.85,100,VCVW,NYSE,VCW52500249081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,COF PRI,,EOA,20240520 120100.503025365,,Se,19.79,100,VCVW,NYSE,VCW52500203113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MMV,,EOA,20240520 100909.872512970,,Sh,1.24,100,VCVW,NYSE,VCW52500134757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRH,,EOA,20240520 095251.040976247,,Se,22.04,300,VCVW,NYSE,VCW52500119298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CLDT PRA,,EOA,20240520 103644.400127044,,Sh,22.34,62,VCVW,NYSE,VCW52500154697,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JXN PRA,,EOA,20240520 093904.271511548,,Sh,26.11,100,VCVW,NYSE,VCW52500105223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DNP,,EOA,20240520 094856.698353551,,Bu,8.84,100,VCVW,NYSE,VCW52500115211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ABR PRE,,EOA,20240520 142801.750822905,,Se,18.35,100,VCVW,NYSE,VCW52500255214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TFC PRO,,EOA,20240520 140436.810293567,,Se,22.66,100,VCVW,NYSE,VCW52500246616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SFST,,EOA,20240520 144014.420404754,,Bu,28.9,50,VCVW,NYSE,VCW52500259702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TFC PRO,,EOA,20240520 140431.099446742,,Bu,22.54,100,VCVW,NYSE,VCW52500246582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CMRE PRE,,EOA,20240520 094606.812436830,,Bu,26.31,100,VCVW,NYSE,VCW52500112529,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SCL,,EOA,20240520 143722.070977250,,Bu,87.88,10,VCVW,NYSE,VCW52500258720,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CMSD,,EOA,20240520 103515.978293253,,Se,24.3,100,VCVW,NYSE,VCW52500153791,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UNTY,,EOA,20240520 112505.748925808,,Se,27.49,1,VCVW,NYSE,VCW52500185230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ASR,,EOA,20240520 103335.737173807,,Sh,356.8,10,VCVW,NYSE,VCW52500152454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGD,,EOA,20240520 155732.960197793,,Bu,22.62,100,VCVW,NYSE,VCW52500297405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRD,,EOA,20240520 113016.032649900,,Bu,18.74,100,VCVW,NYSE,VCW52500188131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRZ,,EOA,20240520 093244.678365602,,Se,20.56,100,VCVW,NYSE,VCW52500097925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRL,,EOA,20240520 140316.276283648,,Sh,1176.01,10,VCVW,NYSE,VCW52500246088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RNR PRF,,EOA,20240520 152102.255221757,,Se,23.4,100,VCVW,NYSE,VCW52500274594,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PERF,,EOA,20240520 094003.220525504,,Se,2.22,100,VCVW,NYSE,VCW52500106328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ENJ,,EOA,20240520 094127.604931931,,Bu,21.35,100,VCVW,NYSE,VCW52500107802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JPM PRK,,EOA,20240520 101711.483599479,,Sh,20.36,100,VCVW,NYSE,VCW52500140930,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,OPP PRB,,EOA,20240520 104837.315497845,,Bu,19.2,100,VCVW,NYSE,VCW52500163717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TWO PRB,,EOA,20240520 104736.100373985,,Bu,22.82,100,VCVW,NYSE,VCW52500162962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BIPH,,EOA,20240520 110718.710424937,,Sh,17.96,200,VCVW,NYSE,VCW52500175324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGD,,EOA,20240520 104404.476050210,,Bu,22.5,100,VCVW,NYSE,VCW52500160245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JPM PRL,,EOA,20240520 154027.892166985,,Se,20.58,300,VCVW,NYSE,VCW52500284199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AUB PRA,,EOA,20240520 121013.185058842,,Se,22.55,97,VCVW,NYSE,VCW52500206547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGD,,EOA,20240520 154732.883414524,,Se,22.79,100,VCVW,NYSE,VCW52500287857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,VPV,,EOA,20240520 093208.770468480,,Sh,10.37,342,VCVW,NYSE,VCW52500097080,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PFH,,EOA,20240520 101211.885139219,,Se,19.31,100,VCVW,NYSE,VCW52500137166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WTM,,EOA,20240520 155856.970613586,,Bu,1768.01,6,VCVW,NYSE,VCW52500299171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,USB PRR,,EOA,20240520 095056.252622300,,Bu,17.53,611,VCVW,NYSE,VCW52500117305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ASB PRF,,EOA,20240520 105108.642150867,,Bu,19.69,100,VCVW,NYSE,VCW52500165393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MGR,,EOA,20240520 095338.753713881,,Bu,22.66,500,VCVW,NYSE,VCW52500119983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BEPH,,EOA,20240520 122008.101951715,,Bu,15.78,200,VCVW,NYSE,VCW52500209682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BHFAO,,EOA,20240520 160001.645452467,,Bu,24.45,100,VCVW,NSDQ,VCTY-TAK2-377659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NVR,,EOA,20240520 150315.543332889,,Bu,7719.34,5,VCVW,NYSE,VCW52500267484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KIM PRM,,EOA,20240520 104402.278575265,,Bu,22.22,100,VCVW,NYSE,VCW52500160226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,COF PRN,,EOA,20240520 113126.408606179,,Bu,16.66,100,VCVW,NYSE,VCW52500188775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ANG PRB,,EOA,20240520 095656.042698426,,Bu,24.55,100,VCVW,NYSE,VCW52500123303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ANG PRB,,EOA,20240520 093151.538603696,,Se,24.99,100,VCVW,NYSE,VCW52500096687,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NCLH,,EOA,20240520 092940.558097812,,Bu,,850,VCVW,NYSE,VCW52500092531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BNRE A,,EOA,20240520 092717.138788624,,Bu,39.82,5,VCVW,NYSE,VCW52500088774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HAFN,,EOA,20240520 091342.425344365,,Se,,545,VCVW,NYSE,VCW52500082041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SWI,,EOA,20240520 092958.416834316,,Bu,11.91,2000,VCVW,NYSE,VCW52500093168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FCRX,,EOA,20240520 144618.383241526,,Se,24.24,100,VCVW,NYSE,VCW52500261644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,USB PRH,,EOA,20240520 155022.608829525,,Se,21.21,1166,VCVW,NYSE,VCW52500289694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ASBA,,EOA,20240520 101353.197960402,,Se,22.67,100,VCVW,NYSE,VCW52500138456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ASR,,EOA,20240520 142217.852175141,,Bu,353.97,15,VCVW,NYSE,VCW52500253234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,C,,EOA,20240520 154456.938663650,,Sh,63.21,1000,VCVW,NYSE,VCW52500286457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MSC,,EOA,20240520 103951.941480526,,Bu,7.45,50,VCVW,NYSE,VCW52500156989,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TISI,,EOA,20240520 093243.457568347,,Sh,7.86,50,VCVW,NYSE,VCW52500097886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EQH PRA,,EOA,20240520 093205.551552678,,Se,22.05,200,VCVW,NYSE,VCW52500097003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
