Error ROE ID,Firm ROE ID,Error Code,Error Reason,Error Type,Repair Status,CAT Reporter CRD,CAT Reporter IMID,Submitter ID,Order ID,Order Key Date,Trade ID,Trade Key Date,Fulfillment ID,Fulfillment Key Date,Quote ID,Quote Key Date,Allocation ID,Allocation Key Date,Symbol,Option ID,Event Type,Event Timestamp,Seq No,Side,Price,Quantity,Sender IMID,Receiver IMID,Destination,Routed Order ID,Session,Tape Trade ID,Parent Order ID,Parent Order Key Date,Prior Order ID,Prior Order Key Date,Prior Fulfillment ID,Prior Fill Key Date,Prior Quote ID,Prior Quote Key Date,Prior Allocation ID,Prior Allocation Key Date,Routing Party,Exchange,Reporting Side Executing MPID,Reporting Side Trade ID,Contra Side Executing MPID,Contra Side Trade ID,Market Center ID,Firm Designated ID,Repair Timestamp,Repaired By,Repair Type,Repair Org. ID,Repair Source,Correction Due,File Name
,,,,,,,,,,,,,,,,,,,BML PRJ,,EOA,20240620T095838.318986594,,Short,23.29,200,VCVW,NYSE,,VCW52810172373,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,XOM,,EOA,20240621T092940.047528031,,Buy,,150,VCVW,NYSE,,VCW52820126020,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FGN,,EOA,20240620T093033.399430947,,Sell,26,382,VCVW,NYSE,,VCW52810137346,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,VIASP,,EOA,20240621T133811.205298806,,Buy,22.72,100,VCVW,NYSE,,VCW52820286036,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PHI,,EOA,20240621T155350.220100451,,Short,23.39,200,VCVW,NYSE,,VCW52820354034,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TWO PRB,,EOA,20240621T094609.380238664,,Buy,22.42,100,VCVW,NYSE,,VCW52820149882,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RNR PRF,,EOA,20240621T093826.665906360,,Sell,23.13,100,VCVW,NYSE,,VCW52820140163,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EFC PRB,,EOA,20240621T113356.184074544,,Buy,21.35,100,VCVW,NYSE,,VCW52820233486,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FND,,EOA,20240620T100109.356488209,,Short,120.39,100,VCVW,NYSE,,VCW52810175065,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KKRS,,EOA,20240620T110842.859581733,,Buy,18.82,300,VCVW,NYSE,,VCW52810224938,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MS PRA,,EOA,20240621T155148.092111070,,Short,23.62,100,VCVW,NYSE,,VCW52820351675,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SEB,,EOA,20240621T102023.321923381,,Short,3014.9,11,VCVW,NYSE,,VCW52820184226,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GAB PRK,,EOA,20240621T154730.037660430,,Sell,21.09,100,VCVW,NYSE,,VCW52820347825,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HFRO PRA,,EOA,20240620T104340.470197601,,Short,19.22,100,VCVW,NYSE,,VCW52810209739,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SLNH,,EOA,20240620T131813.709230393,,Sell,5.73,100,VCVW,NYSE,,VCW52810279054,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRL,,EOA,20240620T135514.231250698,,Sell,22.69,100,VCVW,NYSE,,VCW52810291361,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240621T100855.404910711,,Buy,615650.07,1,VCVW,NYSE,,VCW52820173874,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SITC PRA,,EOA,20240620T093059.786487722,,Buy,21.15,1000,VCVW,NYSE,,VCW52810138029,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SCE PRJ,,EOA,20240621T095558.554325293,,Sell,23.58,100,VCVW,NYSE,,VCW52820161682,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T152934.653104260,,Sell,616260,1,VCVW,NYSE,,VCW52810330871,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TWO PRB,,EOA,20240621T094005.752020893,,Buy,22.53,200,VCVW,NYSE,,VCW52820142542,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KMPB,,EOA,20240621T111108.394245788,,Buy,22.44,100,VCVW,NYSE,,VCW52820221178,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KEY PRI,,EOA,20240621T145829.675044737,,Sell,23.73,112,VCVW,NYSE,,VCW52820322931,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRL,,EOA,20240621T125110.332910537,,Short,22.5,500,VCVW,NYSE,,VCW52820264988,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TKC,,EOA,20240620T092147.761913585,,Buy,7.05,100,VCVW,NYSE,,VCW52810124382,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WIRE,,EOA,20240621T104610.253293693,,Short,289.54,5,VCVW,NYSE,,VCW52820204394,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ELC,,EOA,20240620T102515.252203848,,Sell,21.77,600,VCVW,NYSE,,VCW52810196672,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ODC,,EOA,20240621T094945.412599846,,Buy,63.25,14,VCVW,NYSE,,VCW52820154209,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TWO PRB,,EOA,20240620T120831.519849736,,Buy,22.56,100,VCVW,NYSE,,VCW52810254078,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JPM PRM,,EOA,20240620T090029.194115863,,Buy,19.08,600,VCVW,NYSE,,VCW52810108973,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240621T151406.201608639,,Sell,616299.98,1,VCVW,NYSE,,VCW52820330049,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC,,EOA,20240621T092853.276217905,,Buy,58.1,100,VCVW,NYSE,,VCW52820124518,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SLG PRI,,EOA,20240620T111224.091951206,,Sell,20.75,200,VCVW,NYSE,,VCW52810227552,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GS PRC,,EOA,20240620T122739.636934928,,Sell,24.16,100,VCVW,NYSE,,VCW52810259797,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RC PRE,,EOA,20240621T103912.098413232,,Short,18.79,100,VCVW,NYSE,,VCW52820199604,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFBI,,EOA,20240621T103026.975958148,,Buy,,500,VCVW,NYSE,,VCW52820192770,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WTM,,EOA,20240621T152826.098399656,,Buy,1833.5,15,VCVW,NYSE,,VCW52820336980,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SNV PRE,,EOA,20240621T153922.320925336,,Sell,25,600,VCVW,NYSE,,VCW52820343011,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KEY PRK,,EOA,20240621T132234.695166675,,Buy,20.58,54,VCVW,NYSE,,VCW52820278290,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NBH,,EOA,20240621T111221.317104243,,Sell,10.49,500,VCVW,NYSE,,VCW52820221955,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GNTY,,EOA,20240620T140835.978352445,,Short,29.81,100,VCVW,NYSE,,VCW52810296234,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NVR,,EOA,20240621T125121.911597345,,Buy,7587,50,VCVW,NYSE,,VCW52820265085,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,OPP PRB,,EOA,20240620T155412.375749620,,Buy,20.06,100,VCVW,NYSE,,VCW52810344556,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SREA,,EOA,20240621T094745.995160738,,Sell,23.34,100,VCVW,NYSE,,VCW52820151991,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GMRE PRA,,EOA,20240621T102820.252177314,,Sell,25.12,100,VCVW,NYSE,,VCW52820191267,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ALL PRH,,EOA,20240620T105736.802263034,,Buy,22.34,100,VCVW,NYSE,,VCW52810218891,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TWO PRB,,EOA,20240620T150144.353908373,,Buy,22.67,100,VCVW,NYSE,,VCW52810318196,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CIM PRA,,EOA,20240620T104955.968074508,,Sell,21.65,100,VCVW,NYSE,,VCW52810214089,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ECCX,,EOA,20240620T145513.574500500,,Short,24.4,100,VCVW,NYSE,,VCW52810315363,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BMY,,EOA,20240621T155032.767868363,,Sell,41.7,1000,VCVW,NYSE,,VCW52820350057,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DFP,,EOA,20240621T110659.709302728,,Buy,18.75,500,VCVW,NYSE,,VCW52820218751,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WTM,,EOA,20240621T155624.375085352,,Buy,1838,10,VCVW,NYSE,,VCW52820357910,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240620T102920.873453680,,Buy,1179.2,10,VCVW,NYSE,,VCW52810199812,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,LEN,,EOA,20240620T124344.524574545,,Buy,148.61,100,VCVW,NYSE,,VCW52810266118,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RCC,,EOA,20240620T095357.497533752,,Buy,24,100,VCVW,NYSE,,VCW52810167613,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,T PRC,,EOA,20240621T095828.875435696,,Sell,20.13,200,VCVW,NYSE,,VCW52820164251,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GSL PRB,,EOA,20240621T115414.941428301,,Buy,27.09,100,VCVW,NYSE,,VCW52820242970,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KEY PRJ,,EOA,20240621T103546.471197487,,Short,20.89,200,VCVW,NYSE,,VCW52820197225,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CLS,,EOA,20240620T091123.388657600,,Buy,59.11,500,VCVW,NYSE,,VCW52810115709,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SOJD,,EOA,20240620T115805.483738151,,Sell,22.37,200,VCVW,NYSE,,VCW52810250706,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRL,,EOA,20240620T135514.103392293,,Sell,22.69,100,VCVW,NYSE,,VCW52810291359,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TDS PRV,,EOA,20240620T144505.265921334,,Short,17.81,41,VCVW,NYSE,,VCW52810311084,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WIRE,,EOA,20240620T094325.979810916,,Buy,289.56,100,VCVW,NYSE,,VCW52810154844,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SYF PRA,,EOA,20240620T102606.948680957,,Buy,18.31,100,VCVW,NYSE,,VCW52810197341,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GRBK PRA,,EOA,20240621T140856.282900959,,Buy,20.86,200,VCVW,NYSE,,VCW52820299481,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ASR,,EOA,20240620T100352.961644456,,Sell,307.55,10,VCVW,NYSE,,VCW52810177940,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRL,,EOA,20240621T155152.106027449,,Sell,22.5,700,VCVW,NYSE,,VCW52820351739,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRK,,EOA,20240620T144950.373269441,,Sell,21.08,300,VCVW,NYSE,,VCW52810312945,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T100212.144135593,,Buy,611130.04,1,VCVW,NYSE,,VCW52810176248,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CMI,,EOA,20240620T092902.765338414,,Sell,,100,VCVW,NYSE,,VCW52810133823,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NYCB PRA,,EOA,20240620T111841.454782687,,Buy,17.86,521,VCVW,NYSE,,VCW52810231396,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DJCO,,EOA,20240620T154507.058600662,,Buy,366.4,20,VCVW,NYSE,,VCW52810337718,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DFP,,EOA,20240621T111252.328098278,,Buy,18.77,214,VCVW,NYSE,,VCW52820222333,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,OPP PRA,,EOA,20240621T111152.647162616,,Buy,18.61,100,VCVW,NYSE,,VCW52820221629,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PFS,,EOA,20240621T155812.714635779,,Sell,,500,VCVW,NYSE,,VCW52820360768,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PGRU,,EOA,20240620T112314.542042289,,Buy,4.73,100,VCVW,NYSE,,VCW52810234091,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TWO PRB,,EOA,20240621T094117.808735262,,Buy,22.37,100,VCVW,NYSE,,VCW52820144078,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SITC PRA,,EOA,20240621T093558.402855311,,Sell,21.95,100,VCVW,NYSE,,VCW52820136668,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T110532.997209507,,Sell,608950,1,VCVW,NYSE,,VCW52810223232,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,VLYPO,,EOA,20240620T095947.916298843,,Buy,23.41,200,VCVW,NYSE,,VCW52810173589,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AC,,EOA,20240621T094358.416448011,,Buy,34.02,100,VCVW,NYSE,,VCW52820147279,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240620T113710.967659478,,Buy,1180.13,10,VCVW,NYSE,,VCW52810241731,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T104934.210089111,,Buy,607900,1,VCVW,NYSE,,VCW52810213783,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DTB,,EOA,20240620T101733.096827633,,Sell,19.9,155,VCVW,NYSE,,VCW52810190585,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NYCB PRA,,EOA,20240621T113257.131162886,,Buy,18.15,100,VCVW,NYSE,,VCW52820232962,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ABR PRE,,EOA,20240621T111625.049236448,,Sell,18.18,300,VCVW,NYSE,,VCW52820224362,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UNMA,,EOA,20240621T154653.801312714,,Buy,25.06,100,VCVW,NYSE,,VCW52820347508,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BWNB,,EOA,20240620T155512.392546646,,Buy,19.82,119,VCVW,NYSE,,VCW52810345480,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,STG,,EOA,20240620T141729.152388557,,Buy,6.74,100,VCVW,NYSE,,VCW52810300055,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRL,,EOA,20240620T120229.306416595,,Sell,20.19,100,VCVW,NYSE,,VCW52810252360,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SRPT,,EOA,20240621T102644.839736507,,Short,172.48,50,VCVW,NYSE,,VCW52820190001,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T110856.921015217,,Buy,608502,1,VCVW,NYSE,,VCW52810225041,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRS,,EOA,20240620T104006.531159939,,Buy,20.76,200,VCVW,NYSE,,VCW52810207207,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RNR PRG,,EOA,20240620T094218.935019987,,Buy,17.88,100,VCVW,NYSE,,VCW52810153394,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,STG,,EOA,20240620T112520.615729390,,Buy,6.62,1100,VCVW,NYSE,,VCW52810235340,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WRB PRH,,EOA,20240620T132715.526911873,,Sell,17.66,81,VCVW,NYSE,,VCW52810281609,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240620T104850.419351929,,Short,1186.72,10,VCVW,NYSE,,VCW52810213299,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JXN PRA,,EOA,20240620T095709.082487176,,Sell,26.19,100,VCVW,NYSE,,VCW52810170880,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CAT,,EOA,20240621T091112.755600233,,Buy,325.24,200,VCVW,NYSE,,VCW52820110636,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T111121.102041366,,Buy,608870.05,1,VCVW,NYSE,,VCW52810226690,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240621T093519.383476560,,Buy,613060,1,VCVW,NYSE,,VCW52820135709,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RC PRE,,EOA,20240620T094433.931704203,,Sell,18.7,199,VCVW,NYSE,,VCW52810156262,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MSTR,,EOA,20240620T090343.370138448,,Short,1509.48,10,VCVW,NYSE,,VCW52810110856,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRK,,EOA,20240620T113914.963096822,,Buy,21.12,300,VCVW,NYSE,,VCW52810242619,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240621T095013.211866715,,Short,616713.98,1,VCVW,NYSE,,VCW52820154764,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PRS,,EOA,20240620T093210.952877475,,Buy,24.58,100,VCVW,NYSE,,VCW52810139835,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGD,,EOA,20240621T093318.190477428,,Short,24.48,100,VCVW,NYSE,,VCW52820132922,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NEE,,EOA,20240621T083206.010714995,,Short,74.4,200,VCVW,NYSE,,VCW52820091067,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FCF,,EOA,20240621T092952.017444235,,Short,13.94,800,VCVW,NYSE,,VCW52820126623,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UNMA,,EOA,20240621T154331.365642571,,Short,25.21,100,VCVW,NYSE,,VCW52820345389,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GUT PRC,,EOA,20240620T094752.624355116,,Buy,23.67,100,VCVW,NYSE,,VCW52810160480,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MS PRP,,EOA,20240621T114112.484067078,,Sell,26.32,2000,VCVW,NYSE,,VCW52820237001,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,STG,,EOA,20240620T112507.865024614,,Buy,6.4,1100,VCVW,NYSE,,VCW52810235191,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SOJC,,EOA,20240620T130132.246071531,,Sell,23.4,100,VCVW,NYSE,,VCW52810273830,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRC,,EOA,20240620T134202.062913984,,Buy,19.33,100,VCVW,NYSE,,VCW52810286814,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240620T151347.637571091,,Buy,1176,10,VCVW,NYSE,,VCW52810323469,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TPL,,EOA,20240621T155440.511140277,,Buy,757.12,10,VCVW,NYSE,,VCW52820354936,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T110722.557082009,,Buy,608340,1,VCVW,NYSE,,VCW52810224214,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240621T155533.133247046,,Buy,617460.03,1,VCVW,NYSE,,VCW52820356454,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T120510.060052250,,Sell,611080,1,VCVW,NYSE,,VCW52810253146,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GPJA,,EOA,20240621T095732.452517147,,Sell,24.98,100,VCVW,NYSE,,VCW52820163341,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WGO,,EOA,20240620T094443.031292155,,Buy,55.29,100,VCVW,NYSE,,VCW52810156436,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WRB PRH,,EOA,20240621T143819.066770972,,Short,17.67,100,VCVW,NYSE,,VCW52820315036,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SMBK,,EOA,20240621T155130.310783678,,Short,21.98,50,VCVW,NYSE,,VCW52820351347,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RNR PRF,,EOA,20240620T091543.237426367,,Sell,23.07,100,VCVW,NYSE,,VCW52810119250,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KKRS,,EOA,20240621T111910.965277988,,Buy,18.9,100,VCVW,NYSE,,VCW52820225952,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GOF,,EOA,20240620T130809.676774516,,Short,14.7,200,VCVW,NYSE,,VCW52810276207,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GL PRD,,EOA,20240620T153753.070117562,,Sell,14.8,100,VCVW,NYSE,,VCW52810334504,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BLE,,EOA,20240620T111808.062920797,,Short,10.69,2000,VCVW,NYSE,,VCW52810231037,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AZO,,EOA,20240621T111850.292000918,,Buy,3006.35,20,VCVW,NYSE,,VCW52820225806,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRL,,EOA,20240621T153210.447065665,,Sell,22.56,100,VCVW,NYSE,,VCW52820338869,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRL,,EOA,20240621T141621.492151551,,Buy,1192.2,10,VCVW,NYSE,,VCW52820303485,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BLCN,,EOA,20240620T152307.713752376,,Buy,26.01,50,VCVW,NYSE,,VCW52810327652,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AVNT,,EOA,20240620T132232.617027378,,Sell,43.85,1,VCVW,NYSE,,VCW52810280484,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRC,,EOA,20240621T095717.009632563,,Sell,19.36,354,VCVW,NYSE,,VCW52820163066,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGD,,EOA,20240620T111312.060843220,,Buy,22.94,200,VCVW,NYSE,,VCW52810228007,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HTIA,,EOA,20240620T093713.940697918,,Short,14.97,100,VCVW,NYSE,,VCW52810147164,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JPM PRM,,EOA,20240620T093047.199119663,,Short,19.23,500,VCVW,NYSE,,VCW52810137699,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WTM,,EOA,20240620T094113.432117391,,Buy,1806.15,10,VCVW,NYSE,,VCW52810151986,,,,,,,,,,,,,,,,,,,,,,,,,,,
